Animal ID,Name,Species,Primary Breed,Age Group,Location,Intake Date,Intake Type,OutCome Date,OutCome Type,Days in Custody,Days on Site,Days Available
GPG-A-1969,Bonnie,Dog,Chihuahua,Adult Dog (6 months+),Adopted,6/28/2021,Transfer In,7/15/2021,Adoption,18,1,10
GPG-A-1973,Sugar,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,6/28/2021,Stray,8/3/2021,Adoption,36,1,31
GPG-A-1972,Cola,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,6/28/2021,Stray,8/9/2021,Adoption,43,2,40
GPG-A-1974,Addy,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,6/29/2021,Transfer In,8/28/2021,Adoption,61,19,52
GPG-A-1975,Ashton,Dog,"Terrier, Yorkshire, Yorkie",Adult Dog (6 months+),Adopted,6/29/2021,Transfer In,7/2/2021,Adoption,4,1,4
GPG-A-1976,Raja,Dog,"Bulldog, American",Adult Dog (6 months+),Adopted,6/29/2021,Transfer In,8/14/2021,Adoption,47,23,47
GPG-A-1977,George,Dog,"Retriever, Labrador",Adult Dog (6 months+),Adopted,6/29/2021,Transfer In,7/30/2021,Adoption,32,4,32
GPG-A-1988,Hooch,Dog,Chihuahua,Adult Dog (6 months+),Adopted,6/29/2021,Transfer In,8/12/2021,Adoption,44,3,38
GPG-A-1929-2,Casey,Dog,Shih Tzu,Adult Dog (6 months+),Adopted,6/29/2021,Return,7/9/2021,Adoption,11,0,11
GPG-A-1984,Anastasia,Dog,"Husky, Siberian",Adult Dog (6 months+),Adopted,7/1/2021,Transfer In,7/5/2021,Adoption,5,1,5
GPG-A-1985,GiGi-RTO aka Annita,Dog,Boxer,Adult Dog (6 months+),Redeemed,7/1/2021,Transfer In,7/12/2021,Return to Owner/Guardian,12,11,11
GPG-A-1986,Batman,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,7/1/2021,Transfer In,7/21/2021,Adoption,21,10,21
GPG-A-1766-2,Rizzo,Dog,"Bulldog, American",Adult Dog (6 months+),Adopted,7/1/2021,Owner/Guardian Surrender,7/1/2021,Adoption,1,0,1
GPG-A-1987,Zelda-RTO,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Redeemed,7/1/2021,Stray,7/1/2021,Return to Owner/Guardian,1,1,0
GPG-A-1431-2,MooMoo,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,7/1/2021,Owner/Guardian Surrender,8/18/2021,Adoption,48,5,48
GPG-A-2006,Thor-RTO aka Axel,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Redeemed,7/7/2021,Stray,7/26/2021,Return to Owner/Guardian,20,19,8
GPG-A-1984-2,Anastasia,Dog,"Husky, Siberian",Adult Dog (6 months+),Adopted,7/8/2021,Return,7/10/2021,Adoption,2,0,2
GPG-A-2008,Spindle,Dog,"Retriever, Black Labrador",Adult Dog (6 months+),Adopted,7/8/2021,Owner/Guardian Surrender,7/24/2021,Adoption,17,6,17
GPG-A-2007,Sprocket,Dog,"Retriever, Black Labrador",Adult Dog (6 months+),Adopted,7/8/2021,Owner/Guardian Surrender,9/7/2021,Adoption,61,12,61
GPG-A-2009,Fantasia,Dog,"Retriever, Labrador",Adult Dog (6 months+),Adopted,7/8/2021,Transfer In,8/28/2021,Adoption,52,19,52
GPG-A-2010,Havana,Dog,"Mastiff, Cane Corso",Adult Dog (6 months+),Adopted,7/8/2021,Transfer In,8/11/2021,Adoption,35,28,35
GPG-A-1766-3,Rizzo,Dog,"Bulldog, American",Adult Dog (6 months+),Adopted,7/8/2021,Return,8/7/2021,Adoption,30,15,30
GPG-A-1975-2,Ashton,Dog,"Terrier, Yorkshire, Yorkie",Adult Dog (6 months+),Adopted,7/9/2021,Return,7/10/2021,Adoption,1,0,1
GPG-A-1879-2,Rylo,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,7/10/2021,Return,8/15/2021,Adoption,37,16,37
GPG-A-2023,Stanley,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,7/12/2021,Transfer In,8/1/2021,Adoption,20,5,16
GPG-A-1929-3,Casey,Dog,Shih Tzu,Adult Dog (6 months+),Adopted,7/12/2021,Return,7/27/2021,Adoption,15,0,15
GPG-A-1429-4,Robbie,Dog,"Retriever, Labrador",Adult Dog (6 months+),Adopted,7/12/2021,Return,7/1/2022,Adoption,354,37,337
GPG-A-2025,Toad,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,7/13/2021,Transfer In,7/17/2021,Adoption,5,5,5
GPG-A-2026,Oslo,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,7/13/2021,Transfer In,7/17/2021,Adoption,5,5,5
GPG-A-2027,Ryleigh,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,7/13/2021,Transfer In,9/23/2021,Adoption,73,18,73
GPG-A-2028,Raquel,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,7/13/2021,Transfer In,9/30/2021,Adoption,79,25,79
GPG-A-2029,Fountain,Dog,"Retriever, Labrador",Adult Dog (6 months+),Adopted,7/13/2021,Transfer In,8/8/2021,Adoption,27,3,25
GPG-A-2039,Metro,Dog,"Shepherd, German",Adult Dog (6 months+),Adopted,7/13/2021,Stray,7/23/2021,Adoption,10,8,3
GPG-A-2041,Metchie,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,7/14/2021,Owner/Guardian Surrender,7/18/2021,Adoption,5,1,5
GPG-A-2042,Richie,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,7/14/2021,Owner/Guardian Surrender,7/20/2021,Adoption,7,1,7
GPG-A-2048,Craftsman,Dog,Hound,Adult Dog (6 months+),Adopted,7/15/2021,Transfer In,8/2/2021,Adoption,19,5,19
GPG-A-2049,Simba,Dog,"Shepherd, German",Adult Dog (6 months+),Adopted,7/15/2021,Transfer In,7/19/2021,Adoption,5,2,5
GPG-A-2050,Nanny,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,7/15/2021,Stray,8/6/2021,Adoption,22,9,14
GPG-A-2051,Chancey,Dog,Mastiff,Adult Dog (6 months+),Adopted,7/15/2021,Stray,7/23/2021,Adoption,8,1,5
GPG-A-1984-3,Anastasia,Dog,"Husky, Siberian",Adult Dog (6 months+),Adopted,7/19/2021,Return,7/26/2021,Adoption,7,6,7
GPG-A-2061,Nilly,Dog,"Retriever, Labrador",Adult Dog (6 months+),Adopted,7/21/2021,Stray,10/5/2021,Adoption,77,1,72
GPG-A-2062,Paulie,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,7/21/2021,Stray,11/3/2021,Adoption,106,16,100
GPG-A-2063,Leo,Dog,Boxer,Adult Dog (6 months+),Adopted,7/22/2021,Owner/Guardian Surrender,9/9/2021,Adoption,50,47,50
GPG-A-2070,Turkey,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,7/23/2021,Transfer In,8/6/2021,Adoption,15,6,11
GPG-A-1862-2,Beck,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,7/26/2021,Return,12/17/2021,Adoption,145,20,134
GPG-A-2071,Rocko,Dog,Cockapoo,Adult Dog (6 months+),Adopted,7/27/2021,Owner/Guardian Surrender,7/28/2021,Adoption,2,1,2
GPG-A-2075,Blaze,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,7/27/2021,Owner/Guardian Surrender,8/28/2021,Adoption,32,11,32
GPG-A-2076,Cool,Dog,Boxer,Adult Dog (6 months+),Adopted,7/28/2021,Stray,8/27/2021,Adoption,31,21,13
GPG-A-2071-2,Rocko,Dog,Cockapoo,Adult Dog (6 months+),Adopted,7/28/2021,Return,7/30/2021,Adoption,2,0,2
GPG-A-2080,Scooby,Dog,Weimaraner,Adult Dog (6 months+),Adopted,7/29/2021,Transfer In,12/19/2021,Adoption,144,104,98
GPG-A-2081,Daphne,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,7/29/2021,Transfer In,9/15/2021,Adoption,49,24,49
GPG-A-2082,Velma,Dog,"Retriever, Labrador",Adult Dog (6 months+),Adopted,7/29/2021,Transfer In,8/11/2021,Adoption,14,14,14
GPG-A-2083,Pinky,Dog,"Retriever, Labrador",Adult Dog (6 months+),Adopted,7/29/2021,Transfer In,4/2/2022,Adoption,248,38,245
GPG-A-1758-2,Syberg,Dog,"Retriever, Labrador",Adult Dog (6 months+),Adopted,7/29/2021,Return,8/28/2021,Adoption,30,1,30
GPG-A-2092,Freddie,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,8/2/2021,Owner/Guardian Surrender,8/28/2021,Adoption,26,16,16
GPG-A-2093,Butch,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,8/3/2021,Transfer In,10/14/2021,Adoption,73,18,73
GPG-A-2094,Josie,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,8/3/2021,Transfer In,8/8/2021,Adoption,6,3,6
GPG-A-2095,Scrappy,Dog,Shih Tzu,Adult Dog (6 months+),Adopted,8/3/2021,Transfer In,8/6/2021,Adoption,4,4,3
GPG-A-2096,Lindsey,Dog,"Pyrenees, Great",Adult Dog (6 months+),Adopted,8/3/2021,Transfer In,8/12/2021,Adoption,10,1,10
GPG-A-655-2,Ronan,Dog,"Shepherd, German",Adult Dog (6 months+),Adopted,8/3/2021,Owner/Guardian Surrender,10/12/2021,Adoption,71,25,71
GPG-A-2104,Speedo,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Died,8/4/2021,Stray,8/26/2021,Died,23,1,23
GPG-A-2103,Reebok,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Died,8/4/2021,Stray,8/7/2021,Died,3,1,3
GPG-A-2106,Spaulding,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Died,8/4/2021,Stray,8/4/2021,Died,1,1,1
GPG-A-2102,Nike,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Died,8/4/2021,Stray,8/15/2021,Died,11,1,11
GPG-A-2105,Adidas,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Died,8/4/2021,Stray,8/5/2021,Died,1,1,1
GPG-A-2108,Bebop,Dog,"Retriever, Black Labrador",Adult Dog (6 months+),Adopted,8/4/2021,Stray,8/15/2021,Adoption,12,1,4
GPG-A-2107,Bobo,Dog,"Retriever, Labrador",Adult Dog (6 months+),Adopted,8/4/2021,Stray,8/15/2021,Adoption,12,1,5
GPG-A-2079,Blake,Dog,"Spaniel, Cocker",Adult Dog (6 months+),Adopted,8/5/2021,Owner/Guardian Surrender,9/24/2021,Adoption,51,6,51
GPG-A-2117,Corkscrew,Dog,"Shepherd, German",Adult Dog (6 months+),Adopted,8/5/2021,Owner/Guardian Surrender,8/30/2021,Adoption,26,1,13
GPG-A-2118,Spatula,Dog,"Shepherd, German",Adult Dog (6 months+),Adopted,8/5/2021,Owner/Guardian Surrender,9/7/2021,Adoption,34,1,33
GPG-A-2120,Whisk,Dog,"Shepherd, German",Adult Dog (6 months+),Adopted,8/5/2021,Owner/Guardian Surrender,8/30/2021,Adoption,26,1,11
GPG-A-2119,Tong,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,8/5/2021,Owner/Guardian Surrender,9/8/2021,Adoption,34,1,34
GPG-A-1764-3,Koopa,Dog,"Shepherd, German",Adult Dog (6 months+),Adopted,8/5/2021,Owner/Guardian Surrender,8/21/2021,Adoption,16,0,16
GPG-A-2070-2,Turkey,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,8/9/2021,Return,8/11/2021,Adoption,3,2,3
GPG-A-2128,Yolie,Dog,Boxer,Adult Dog (6 months+),Adopted,8/10/2021,Transfer In,10/17/2021,Adoption,69,12,68
GPG-A-2127,Atticus,Dog,"Retriever, Labrador",Adult Dog (6 months+),Adopted,8/10/2021,Transfer In,8/23/2021,Adoption,14,1,14
GPG-A-2126,Vera,Dog,"Retriever, Labrador",Adult Dog (6 months+),Adopted,8/10/2021,Transfer In,8/25/2021,Adoption,16,5,16
GPG-A-2125,Gabe,Dog,Chinese Shar-Pei,Adult Dog (6 months+),Adopted,8/10/2021,Transfer In,8/16/2021,Adoption,7,3,7
GPG-A-1822-2,Ash,Dog,"Retriever, Labrador",Adult Dog (6 months+),Adopted,8/11/2021,Owner/Guardian Surrender,8/29/2021,Adoption,18,1,18
GPG-A-2130,Stanley Jordan,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,8/11/2021,Stray,8/17/2021,Adoption,6,0,5
GPG-A-2129,Eclipse,Dog,Boxer,Adult Dog (6 months+),Adopted,8/11/2021,Stray,8/18/2021,Adoption,7,1,7
GPG-A-2131,Bey,Dog,Shih Tzu,Adult Dog (6 months+),Adopted,8/12/2021,Owner/Guardian Surrender,8/14/2021,Adoption,3,1,3
GPG-A-2133,Rock,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,8/12/2021,Owner/Guardian Surrender,8/14/2021,Adoption,3,1,3
GPG-A-2132,Titus aka Dewey,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,8/12/2021,Owner/Guardian Surrender,8/30/2021,Adoption,19,2,19
GPG-A-2134,Zinfandel,Dog,Shepherd,Adult Dog (6 months+),Adopted,8/12/2021,Owner/Guardian Surrender,8/28/2021,Adoption,17,2,15
GPG-A-2135,Riesling,Dog,Shepherd,Adult Dog (6 months+),Adopted,8/12/2021,Owner/Guardian Surrender,9/10/2021,Adoption,30,1,30
GPG-A-2136,Chardonnay,Dog,Shepherd,Adult Dog (6 months+),Adopted,8/12/2021,Owner/Guardian Surrender,9/10/2021,Adoption,30,1,30
GPG-A-2137,Pinot Grigio,Dog,Shepherd,Adult Dog (6 months+),Adopted,8/12/2021,Owner/Guardian Surrender,9/14/2021,Adoption,34,1,14
GPG-A-2138,Merlot,Dog,Shepherd,Adult Dog (6 months+),Adopted,8/12/2021,Owner/Guardian Surrender,9/14/2021,Adoption,33,1,13
GPG-A-2139,Moscato,Dog,Shepherd,Adult Dog (6 months+),Adopted,8/12/2021,Owner/Guardian Surrender,9/7/2021,Adoption,27,1,26
GPG-A-2140,Cabernet,Dog,Shepherd,Adult Dog (6 months+),Adopted,8/12/2021,Owner/Guardian Surrender,9/11/2021,Adoption,30,1,30
GPG-A-2141,Malbec,Dog,Shepherd,Adult Dog (6 months+),Adopted,8/12/2021,Owner/Guardian Surrender,9/9/2021,Adoption,29,1,29
GPG-A-2010-2,Havana,Dog,"Mastiff, Cane Corso",Adult Dog (6 months+),Adopted,8/12/2021,Return,10/8/2021,Adoption,57,19,57
GPG-A-2142,Agatha,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,8/12/2021,Stray,10/30/2021,Adoption,80,1,19
GPG-A-2070-3,Turkey,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,8/13/2021,Return,8/30/2021,Adoption,17,5,17
GPG-A-1984-4,Anastasia,Dog,"Husky, Siberian",Adult Dog (6 months+),Adopted,8/13/2021,Owner/Guardian Surrender,8/19/2021,Adoption,6,6,6
GPG-A-2144,Pebo,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,8/14/2021,Stray,8/22/2021,Adoption,9,1,3
GPG-A-2082-2,Velma,Dog,"Retriever, Labrador",Adult Dog (6 months+),Adopted,8/16/2021,Return,8/18/2021,Adoption,3,2,3
GPG-A-2145,Primo,Dog,"Terrier, Jack Russell",Adult Dog (6 months+),Adopted,8/17/2021,Owner/Guardian Surrender,9/9/2021,Adoption,24,16,24
GPG-A-2147,Ross,Dog,"Retriever, Labrador",Adult Dog (6 months+),Adopted,8/17/2021,Transfer In,9/30/2021,Adoption,45,4,45
GPG-A-2148,Banjo,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,8/17/2021,Transfer In,10/3/2021,Adoption,48,22,48
GPG-A-1339-2,Dollop,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,8/18/2021,Owner/Guardian Surrender,9/12/2021,Adoption,26,3,26
GPG-A-2154,Sir,Dog,"Terrier, Jack Russell",Adult Dog (6 months+),Adopted,8/18/2021,Stray,9/24/2021,Adoption,37,8,30
GPG-A-2156,Vinny,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,8/19/2021,Transfer In,9/25/2021,Adoption,38,16,38
GPG-A-2157,Magic,Dog,"Retriever, Labrador",Adult Dog (6 months+),Adopted,8/19/2021,Transfer In,8/26/2021,Adoption,8,6,8
GPG-A-2158,Bella - RTO,Dog,"Terrier, American Pit Bull",Adult Dog (6 months+),Redeemed,8/19/2021,Owner/Guardian Surrender,9/29/2021,Return to Owner/Guardian,42,0,38
GPG-A-2159,Sublime,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Died,8/19/2021,Owner/Guardian Surrender,9/5/2021,Died,18,0,17
GPG-A-2160,Fabulous,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Died,8/19/2021,Owner/Guardian Surrender,9/12/2021,Died,25,0,25
GPG-A-2161,Gorgeous,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Died,8/19/2021,Owner/Guardian Surrender,11/9/2021,Died,83,0,83
GPG-A-2162,Dreamy,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Died,8/19/2021,Owner/Guardian Surrender,9/6/2021,Died,19,0,18
GPG-A-2163,Peachy,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Died,8/19/2021,Owner/Guardian Surrender,9/6/2021,Died,19,0,18
GPG-A-2164,Divine,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Died,8/19/2021,Owner/Guardian Surrender,9/5/2021,Died,18,0,17
GPG-A-2165,Keen,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Died,8/19/2021,Owner/Guardian Surrender,9/7/2021,Died,20,0,19
GPG-A-2152,Jojo,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,8/19/2021,Owner/Guardian Surrender,1/8/2022,Adoption,143,6,138
GPG-A-2155,Cello,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,8/19/2021,Transfer In,9/18/2021,Adoption,30,16,30
GPG-A-2173,Trouble,Dog,"Shepherd, German",Adult Dog (6 months+),Adopted,8/20/2021,Owner/Guardian Surrender,8/26/2021,Adoption,7,1,5
GPG-A-2146,Roku,Dog,Chihuahua,Adult Dog (6 months+),Adopted,8/20/2021,Owner/Guardian Surrender,8/30/2021,Adoption,11,0,11
GPG-A-2108-2,Bebop,Dog,"Retriever, Black Labrador",Adult Dog (6 months+),Adopted,8/22/2021,Return,8/28/2021,Adoption,7,0,7
GPG-A-2174,Champ,Dog,Boxer,Adult Dog (6 months+),Adopted,8/24/2021,Owner/Guardian Surrender,9/19/2021,Adoption,27,8,27
GPG-A-2175,Daytona,Dog,"Retriever, Labrador",Adult Dog (6 months+),Adopted,8/24/2021,Transfer In,9/19/2021,Adoption,27,3,27
GPG-A-2176,Bristol,Dog,"Bulldog, American",Adult Dog (6 months+),Adopted,8/24/2021,Transfer In,10/24/2021,Adoption,62,35,58
GPG-A-2127-2,Atticus,Dog,"Retriever, Labrador",Adult Dog (6 months+),Adopted,8/24/2021,Return,8/30/2021,Adoption,6,2,6
GPG-A-2131-2,Bey,Dog,Shih Tzu,Adult Dog (6 months+),Adopted,8/25/2021,Return,8/26/2021,Adoption,2,2,2
GPG-A-2185,Wilford,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,8/25/2021,Stray,10/16/2021,Adoption,52,8,11
GPG-A-2187,Phoenix,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,8/26/2021,Transfer In,12/7/2021,Adoption,104,16,104
GPG-A-2188,Tulsa,Dog,"Retriever, Black Labrador",Adult Dog (6 months+),Adopted,8/26/2021,Transfer In,9/10/2021,Adoption,16,2,16
GPG-A-2189,Ribbon,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Died,8/26/2021,Transfer In,9/6/2021,Died,12,2,2
GPG-A-2191,Papi (AKA Fresno),Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Euthanasia,8/26/2021,Transfer In,8/27/2021,Euthanasia,2,2,0
GPG-A-2200,Viviana,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,8/27/2021,Stray,11/24/2021,Adoption,90,5,86
GPG-A-1758-3,Syberg,Dog,"Retriever, Labrador",Adult Dog (6 months+),Adopted,8/29/2021,Return,10/11/2021,Adoption,44,0,44
GPG-A-2203,Bits,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,8/30/2021,Stray,9/13/2021,Adoption,15,1,12
GPG-A-2202,Hogan,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,8/30/2021,Stray,9/8/2021,Adoption,10,1,7
GPG-A-2205,Seal,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,8/30/2021,Stray,9/12/2021,Adoption,14,1,12
GPG-A-2201,Joni,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,8/30/2021,Stray,9/18/2021,Adoption,19,1,19
GPG-A-2204,Rivet,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,8/30/2021,Stray,9/6/2021,Adoption,8,1,5
GPG-A-2206,Steel,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,8/30/2021,Stray,9/16/2021,Adoption,17,1,15
GPG-A-2207,Grommet,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,8/30/2021,Stray,9/15/2021,Adoption,16,1,13
GPG-A-2209,Skye,Dog,Shih Tzu,Adult Dog (6 months+),Adopted,8/31/2021,Owner/Guardian Surrender,9/8/2021,Adoption,9,2,9
GPG-A-2210,William,Dog,"Retriever, Labrador",Adult Dog (6 months+),Adopted,8/31/2021,Transfer In,12/16/2021,Adoption,108,18,108
GPG-A-2211,Tiny,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,8/31/2021,Transfer In,9/14/2021,Adoption,15,6,15
GPG-A-2212,Astro,Dog,"Terrier, Yorkshire, Yorkie",Adult Dog (6 months+),Died,8/31/2021,Transfer In,9/1/2021,Died,2,2,2
GPG-A-2173-2,Trouble,Dog,"Shepherd, German",Adult Dog (6 months+),Adopted,8/31/2021,Return,9/6/2021,Adoption,6,0,6
GPG-A-2218,Midnight,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,9/1/2021,Owner/Guardian Surrender,9/25/2021,Adoption,24,2,24
GPG-A-2220,Rosebud,Dog,"Retriever, Labrador",Adult Dog (6 months+),Adopted,9/2/2021,Transfer In,9/17/2021,Adoption,16,2,15
GPG-A-2157-2,Magic,Dog,"Retriever, Labrador",Adult Dog (6 months+),Adopted,9/2/2021,Return,9/6/2021,Adoption,5,0,5
GPG-A-2221,Pedi,Dog,"Terrier, American Pit Bull",Adult Dog (6 months+),Adopted,9/2/2021,Owner/Guardian Surrender,9/12/2021,Adoption,11,7,11
GPG-A-440-3,Jonas,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,9/2/2021,Return,9/10/2021,Adoption,8,0,8
GPG-A-2127-3,Atticus,Dog,"Retriever, Labrador",Adult Dog (6 months+),Adopted,9/3/2021,Return,9/27/2021,Adoption,24,24,24
GPG-A-2226,Lucy,Dog,"Cattle Dog, Australian (Red Heeler)",Adult Dog (6 months+),Adopted,9/7/2021,Transfer In,9/11/2021,Adoption,5,2,5
GPG-A-2227,Lager,Dog,Catahoula Leopard Dog,Adult Dog (6 months+),Adopted,9/7/2021,Transfer In,9/9/2021,Adoption,3,3,3
GPG-A-1192-2,Kiwi,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,9/7/2021,Transfer In,12/13/2021,Adoption,98,36,97
GPG-A-2228,Avocado,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,9/7/2021,Transfer In,10/14/2021,Adoption,37,1,37
GPG-A-2230,Mango,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,9/7/2021,Transfer In,10/17/2021,Adoption,41,1,40
GPG-A-2229,Pineapple,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,9/7/2021,Transfer In,10/21/2021,Adoption,45,1,44
GPG-A-2232,Longan,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,9/7/2021,Transfer In,10/9/2021,Adoption,32,1,32
GPG-A-2231,Papaya,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,9/7/2021,Transfer In,10/7/2021,Adoption,31,1,30
GPG-A-2234,Chunk,Dog,"Terrier, American Staffordshire",Adult Dog (6 months+),Died,9/8/2021,Owner/Guardian Surrender,9/8/2021,Died,1,1,0
GPG-A-2075-2,Blaze,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,9/8/2021,Return,10/25/2021,Adoption,48,33,48
GPG-A-2236,Tahoe,Dog,Boxer,Adult Dog (6 months+),Adopted,9/8/2021,Stray,9/15/2021,Adoption,7,2,4
GPG-A-2237,Dalton,Dog,"Cattle Dog, Australian (Red Heeler)",Adult Dog (6 months+),Adopted,9/9/2021,Transfer In,1/25/2022,Adoption,139,63,139
GPG-A-2238,Dwight,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,9/9/2021,Transfer In,10/23/2021,Adoption,45,2,45
GPG-A-1766-4,Rizzo,Dog,"Bulldog, American",Adult Dog (6 months+),Adopted,9/9/2021,Owner/Guardian Surrender,9/20/2021,Adoption,12,1,12
GPG-A-2241,Mauve,Dog,"Terrier, American Staffordshire",Adult Dog (6 months+),Adopted,9/9/2021,Owner/Guardian Surrender,10/6/2021,Adoption,28,2,28
GPG-A-2239,Autumn,Dog,"Terrier, American Staffordshire",Adult Dog (6 months+),Transfer Out,9/9/2021,Owner/Guardian Surrender,9/9/2021,Transfer Out,1,1,1
GPG-A-2240,Papa,Dog,"Terrier, American Staffordshire",Adult Dog (6 months+),Adopted,9/9/2021,Owner/Guardian Surrender,10/28/2021,Adoption,50,2,50
GPG-A-2145-2,Primo,Dog,"Terrier, Jack Russell",Adult Dog (6 months+),Adopted,9/10/2021,Return,12/3/2021,Adoption,85,2,85
GPG-A-2243,Mississippi - DH,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Redeemed,9/10/2021,Owner/Guardian Surrender,10/7/2021,Return to Owner/Guardian,28,25,0
GPG-A-2118-2,Spatula,Dog,"Shepherd, German",Adult Dog (6 months+),Adopted,9/11/2021,Return,9/13/2021,Adoption,3,1,3
GPG-A-2205-2,Seal,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,9/12/2021,Return,9/13/2021,Adoption,1,0,1
GPG-A-2284,Love,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,9/14/2021,Stray,10/10/2021,Adoption,27,8,21
GPG-A-2286,Paisley,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,9/14/2021,Transfer In,12/31/2021,Adoption,109,16,109
GPG-A-2288,Laney,Dog,"Retriever, Labrador",Adult Dog (6 months+),Adopted,9/14/2021,Transfer In,10/2/2021,Adoption,19,2,19
GPG-A-2287,Lexie,Dog,"Collie, Border",Adult Dog (6 months+),Adopted,9/14/2021,Transfer In,11/12/2021,Adoption,59,27,59
GPG-A-2289,Leslie,Dog,"Retriever, Labrador",Adult Dog (6 months+),Adopted,9/14/2021,Transfer In,9/21/2021,Adoption,8,4,8
GPG-A-2290,Flower,Dog,Terrier,Adult Dog (6 months+),Adopted,9/14/2021,Stray,9/28/2021,Adoption,15,3,2
GPG-A-2294,Trooper,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,9/14/2021,Transfer In,11/8/2021,Adoption,56,5,56
